"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPWM.01.01.09-28-240/08-02";"Zakup pilarki tarczowej formatowej DMUB 40/320 ATUT i oklejarki jednostronnej wąskich płaszczyzn DCCD wraz z oprzyrządowaniem";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat elbląski";"Gronowo Elbląskie";"116,266.00";"95,300.00";"47,650.00";"40,502.50";"Teresa Wochna Dariusz i Katarzyna Wochna Firma Handlowo-Produkcyjna ""WO-DAR"" s.c.";"5821482132";"14-500";"Braniewo";"Warmińsko-mazurskie";"Powiat braniewski";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-240/08-02";"Tak";"2009/07/30";"2009/08/11"
"RPWM.01.01.09-28-247/08-02";"Wzrost konkurencyjnosci Hurtowni Artykułów Przemysłowych Andrzej Chmielewski poprzez uruchomienie w Ełku kompleksowego biura ubezpieczeniowo - finansowego";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ełcki";"Ełk - miasto";"383,000.00";"360,000.00";"180,000.00";"153,000.00";"Hurtownia Artykułów Przemysłowych Andrzej Chmielewski";"8480100408";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-247/08-02";"Tak";"2009/10/27";"2009/11/16"
"RPWM.01.01.09-28-256/08-01";"Wyposażenie oraz adaptacja lokalu na potrzeby Gabinetu Stomatologicznego w Dywitach";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Dywity";"119,501.31";"119,501.31";"59,750.65";"50,788.05";"GABINET STOMATOLOGICZNY ANNA POŁOCZAŃSKA - PODGÓRSKA";"7431426658";"11-001";"Dywity";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-256/08-02";"Tak";"2009/04/07";"2009/04/29"
"RPWM.01.01.09-28-257/08-03";"Zakup wyposazenia oraz adaptacja lokalu usługowego na potrzeby rozbudowy gabinetu stomatologicznego w Olsztynie";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"208,900.00";"208,900.00";"104,450.00";"88,782.50";"Ol-Dent Stomatologia Dariusz Olechnowicz";"7431230056";"10-692";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-257/08-02-K01";"Tak";"2009/07/01";"2009/07/03"
"RPWM.01.01.09-28-258/08-01";"Zakup nowoczesnej, w pełni zautomatyzowanej, hydraulicznej platformy do ratownictwa drogowego, holowania i transportu samochodów i innych pojazdów na podwoziu IVECO.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat lidzbarski";"Orneta";"219,015.74";"179,521.10";"89,760.55";"76,296.47";"Kogowski Auto Centrum Stanisław Kogowski";"5820001113";"11-130";"Orneta";"Warmińsko-mazurskie";"Powiat lidzbarski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-258/08-02";"Tak";"2009/03/27";"2009/06/22"
"RPWM.01.01.09-28-259/08-02";"Zakup nowych maszyn i urządzeń przez przedsiębiorstwo KOSTRZEWA w Giżycku w celu wprowadzenia zmiany procesu produkcyjnego.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat giżycki";"Giżycko - miasto";"2,830,400.00";"2,320,000.00";"1,160,000.00";"986,000.00";"Przedsiebiorstwo Produkcyjno-Handlowe KOSTRZEWA Spółka Jawna";"8451635621";"11-500";"Gizycko";"Warmińsko-mazurskie";"Powiat giżycki";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-259/08-02";"Tak";"2009/07/31";"2009/09/22"
"RPWM.01.01.09-28-267/08-02";"Wymiana sprzętu technicznego i doposażenie sieci salonów okulistyczno-optycznych";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"180,408.00";"163,200.00";"81,600.00";"69,360.00";"Ergips Grzegorz Jasek";"7391742754";"11-042";"Jonkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-267/08-03";"Tak";"2009/08/14";"2009/08/21"
"RPWM.01.01.09-28-274/08-02";"Zakup urządzeń niezbędnych do unowocześnienia i rozwoju działalności firmy Gaz&Oil Project Management";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Elbląg";"M. Elbląg";"305,000.00";"250,000.00";"125,000.00";"106,250.00";"Gaz&Oil Project Management Sp.z.o.o.";"5782975444";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-274/08-04";"Tak";"2009/11/20";"2009/12/07"
"RPWM.01.01.09-28-288/08-06";"Rozwój przedsiebiorstwa MOTO-WEST S.C. poprzez inwestycje w nowoczesna stacje obsługi i napraw pojazdów samochodowych oraz maszyn rolniczych w Bratianie";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat nowomiejski";"Nowe Miasto Lubawskie";"1,119,309.33";"916,468.24";"458,234.12";"389,499.00";"MOTO-WEST TIP. Suchoccy s.j.";"8771349650";"13-300";"Nowe Miasto Lubawskie";"Warmińsko-mazurskie";"Powiat nowomiejski";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-288/08-02";"Tak";"2009/12/14";"2010/01/07"
"RPWM.01.01.09-28-299/08-02";"Rozwój i wzrost konkurencyjności firmy poprzez działania inwestycyjne - zakup urządzeń umożliwiających kompleksowe wyposażenie warmińsko- mazurskiego oddziału oraz stworzenie nowych miejsc pracy.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Jonkowo";"2,966,722.80";"2,431,740.00";"1,215,870.00";"1,033,489.50";"""MOST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"5851398301";"81-862";"SOPOT";"Pomorskie";"Powiat m. Sopot";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-299/08-02";"Tak";"2009/04/30";"2009/05/21"
"RPWM.01.01.09-28-315/08-00";"Zakup zintegrowanego systemu informatycznego klasy ERP do zarzadzania przedsiebiorstwem wraz ze sprzetem komputerowym.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo - miasto";"311,100.00";"172,000.00";"86,000.00";"73,100.00";"Zakład Produkcji Obuwia Vi-GGa-Mi Grzegorz Garbacz";"5710001885";"13-200";"Działdowo";"Warmińsko-mazurskie";"Powiat działdowski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-315/08-01";"Tak";"2009/12/30";"2009/12/31"
"RPWM.01.01.09-28-321/08-01";"Uzupełnienie parku maszynowego jako możliwosc prawidłowego funkcjonowania na rynku.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Barczewo";"485,926.00";"398,300.00";"199,150.00";"169,277.50";"Zakład Instalacji Zewnętrznych Sieci ""KanWod"" s.c.";"7393002665";"10-376";"Nikielkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-321/08-01";"Tak";"2009/05/14";"2009/06/09"
"RPWM.01.01.09-28-330/08-03";"Modernizacja pracowni projektowej i produkcyjnej oraz utworzenie pracowni fotograficznej YOONA CReATIVE GROUP w Ostródzie";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ostródzki";"Ostróda - miasto";"94,683.31";"76,008.21";"38,004.10";"32,303.48";"YOONA CReATIVE GROUP Arkadiusz Wróbel";"7411109966";"14-100";"Ostróda";"Warmińsko-mazurskie";"Powiat iławski / Powiat ostródzki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-330/08-02";"Tak";"2009/07/07";"2009/07/20"
"RPWM.01.01.09-28-449/09-00";"Rozszerzenie zakresu świadczonych usług w Przychodni Weterynaryjnej Medivet Monika Jurczak";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Barczewo";"39,136.27";"32,078.91";"16,039.45";"13,633.53";"Przychodnia Weterynaryjna Medivet Monika Jurczak";"5213123918";"10-253";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-449/09-01";"Tak";"2009/12/23";"2010/02/10"
"RPWM.01.01.09-28-456/09-00";"Rozwój kliniki weterynaryjnej poprzez zakup aparatu do badań krwi i EKG";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"21,517.70";"20,110.00";"10,055.00";"8,546.75";"Krzysztof Lewandowski, Ibron Jerzy";"7390206083";"10-229";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-456/09-01";"Tak";"2009/12/23";"2009/12/30"
"RPWM.01.01.09-28-476/09-00";"Rozwój oraz zwiększenie konkurencyjności firmy ZZIP Elmetal s.c. poprzez zakup laserowej maszyny grawerskiej oraz drukarki
solventowej.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat elbląski";"Elbląg";"253,430.60";"207,730.00";"91,401.20";"77,691.02";"Zakład Znakowania Instalacji Przemysłowych Elmetal s.c. Adam Pater, Danuta Pater, Marcin Mianowski";"5782598119";"82-310";"Gronowow Górne";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-476/09-01";"Tak";"2009/12/23";"2009/12/30"
"RPWM.01.01.09-28-563/09-00";"Uruchomienie oddziału i biura Euro Komputer Systemy Sp. z o.o oraz rozpoczęcie świadczenia wysokiej jakości usług
internetowych w województwie warmińsko - mazurskim.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo";"251,137.00";"205,850.00";"102,925.00";"87,486.25";"Euro Komputer Systemy Sp. z o.o.";"9542446174";"41-400";"Mysłowice";"Śląskie";"Powiat m. Mysłowice";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2009/12/23";"2009/12/30"
"RPWM.01.01.09-28-563/09-00";"Uruchomienie oddziału i biura Euro Komputer Systemy Sp. z o.o oraz rozpoczęcie świadczenia wysokiej jakości usług
internetowych w województwie warmińsko - mazurskim.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat ostródzki";"Ostróda";"251,137.00";"205,850.00";"102,925.00";"87,486.25";"Euro Komputer Systemy Sp. z o.o.";"9542446174";"41-400";"Mysłowice";"Śląskie";"Powiat m. Mysłowice";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2009/12/23";"2009/12/30"
"RPWM.01.01.09-28-610/09-00";"Wzrost konkurencyjności Z.P.U.H. ""WULKANIZACJA"" Tadeusz Swiderski poprzez zakup specjalistycznego sprzętu
wulkanizacyjnego.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo - miasto";"258,396.00";"211,800.00";"105,900.00";"90,015.00";"Tadeusz Swiderski Z.P.U.H. ""WULKANIZACJA""";"5711013815";"13-200";"Działdowo";"Warmińsko-mazurskie";"Powiat działdowski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-610/09-01";"Tak";"2009/12/23";"2009/12/29"
"RPWM.01.01.09-28-617/09-00";"Zakup sprzętu medycznego";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat elbląski";"Pasłęk";"75,000.00";"75,000.00";"37,500.00";"31,875.00";"Gabinet stomatologiczny Kalina Zaleska-Korziuk";"5781071657";"14-400";"Pasłek";"Warmińsko-mazurskie";"Powiat elbląski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-617/09-01";"Tak";"2009/12/23";"2009/12/29"
"RPWM.01.01.09-28-633/09-00";"Wzrost konkurencyjności PPHU MIRTRANS Mirosław Pawlukowski poprzez rozszerzenie zakresu usług oraz stworzenie punktu
obsługi klienta";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat braniewski";"Płoskinia";"3,103,318.49";"2,543,703.68";"1,271,851.84";"1,081,074.06";"PPHU ""MIRTRANS"" Mirosław Pawlukowski";"5821334845";"14-526";"Płoskinia";"Warmińsko-mazurskie";"Powiat braniewski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-633/09-01";"Nie";"2009/12/23";"2009/12/29"
"RPWM.01.01.09-28-660/09-01";"Wzrost konkurencyjności PPHU AGRONEX Zbigniew Ronkiewicz poprzez zakup przestawnego węzła betoniarskiego,
betonowozów i pompy do betonu";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat szczycieński";"Szczytno";"3,757,575.86";"3,005,600.00";"1,499,794.40";"1,274,825.24";"PPHU AGRONEX ZBIGNIEW RONKIEWICZ";"5691382767";"12-100";"Debówko";"Warmińsko-mazurskie";"Powiat szczycieński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-660/09-01";"Tak";"2009/12/23";"2010/02/05"
"RPWM.01.01.09-28-695/09-00";"Rozszerzenie działalności PPHU â?LOSKO"" Krystyna Łosko poprzez inwestycje w bazę lokalowa i zaplecze techniczne.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"5,010,588.80";"3,267,600.00";"1,499,828.40";"1,274,854.14";"Losko K. Łosko, W. Łosko, C. Łosko Spółka Jawna";"7390004592";"10-416";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-695/09-02";"Nie";"2009/12/23";"2009/12/29"
"RPWM.01.01.09-28-737/09-00";"Wzrost konkurencyjnosci firmy m-Media poprzez zakup maszyny drukujacej.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"138,968.00";"110,500.00";"55,250.00";"46,962.50";"Firma Handlowo-Usługowa m-Media Olga Mosakowska";"7393521514";"10-288";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2009/12/23";"2009/12/28"
"RPWM.01.01.09-28-784/09-00";"Poprawa konkurencyjności przedsiębiorstwa poprzez zakup inni do produkcji pellet oraz nieruchomości zabudowanej";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat iławski";"Kisielice";"3,660,000.00";"3,000,000.00";"1,320,000.00";"1,122,000.00";"Bioen spółka z ograniczona odpowiedzialnoscia";"7393737800";"10-695";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2009/12/23";"2009/12/23"
"RPWM.02.01.04-28-016/08-04";"Urządzenie ścieżki rowerowej wzdłuż Alei Wczasów w Rucianem - Nidzie";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.01.00";"RPWM.02.01.04";"Warmińsko-mazurskie";"Powiat piski";"Ruciane-Nida";"443,704.58";"443,704.58";"377,148.89";"377,148.89";"Gmina Ruciane-Nida";"8491503943";"12-220";"Ruciane-Nida";"Warmińsko-mazurskie";"Powiat mrągowski / Powiat piski";"24 Ścieżki rowerowe";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPWM.02.01.04-28-016/08-01";"Tak";"2009/10/30";"2009/11/05"
"RPWM.02.01.04-28-022/08-03";"Budowa ścieżki rowerowej wzdłuż rzeki Pisy w Piszu.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.02.00.00";"RPWM.02.01.00";"RPWM.02.01.04";"Warmińsko-mazurskie";"Powiat piski";"Pisz";"358,487.25";"358,121.25";"304,403.06";"304,403.06";"Gmina Pisz";"8491499696";"12-200";"Pisz";"Warmińsko-mazurskie";"Powiat piski";"24 Ścieżki rowerowe";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPWM.02.01.04-28-022/08-02";"Tak";"2009/11/12";"2009/11/20"
"RPWM.03.02.01-28-001/08-02";"Zakład Pielęgnacyjno Opiekuńczy w XXI wieku.
";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.03.00.00";"RPWM.03.02.00";"RPWM.03.02.01";"Warmińsko-mazurskie";"Powiat kętrzyński";"Reszel";"330,569.11";"203,602.88";"162,882.30";"162,882.30";"Samodzielny Publiczny Zakład Pielęgnacyjno - Opiekuńczy w Reszlu ";"7421835734";"11-440";"Reszel";"Warmińsko-mazurskie";"Powiat kętrzyński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"01 Obszar miejski";"RPWM.03.02.01-28-001/08-03";"Tak";"2009/12/07";"2009/12/07"
"RPWM.03.02.01-28-003/08-03";"Zdążyć przed rakiem – doposażenie Oddziału Gastroenterologicznego z Pracownią Endoskopową w sprzęt i aparaturę medyczną do diagnostyki i leczenia nowotworów przewodu pokarmowego";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.03.00.00";"RPWM.03.02.00";"RPWM.03.02.01";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"1,452,198.41";"1,273,852.46";"1,019,081.97";"1,019,081.97";"Wojewódzki Szpital Specjalistyczny w Olsztynie";"7392955794";"10-561";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"01 Obszar miejski";"RPWM.03.02.01-28-003/08-01";"Tak";"2009/11/09";"2009/11/12"
"RPWM.03.02.01-28-020/08-04";"Zakup sprzętu i aparatury medycznej na potrzeby Szpitala Powiatowego w Nowym Mieście Lubawskim Sp.z.o.o.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.03.00.00";"RPWM.03.02.00";"RPWM.03.02.01";"Warmińsko-mazurskie";"Powiat nowomiejski";"Nowe Miasto Lubawskie - miasto";"1,397,501.58";"1,072,030.05";"857,624.04";"857,624.04";"Szpital Powiatowy w Nowym Mieście Lubawskim Spółka z ograniczoną odpowiedzialnością";"8771418440";"13-300";"Nowe Miasto Lubawskie";"Warmińsko-mazurskie";"Powiat nowomiejski";"76 Infrastruktura ochrony zdrowia";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"01 Obszar miejski";"RPWM.03.02.01-28-020/08-04";"Tak";"2009/12/15";"2009/12/15"
